"id","title","title_en","author","author_en","description","description_en","rating","age","age_en","genre","genre_en","date","completed","free","link"
761592,"친구의 비밀계정","Friend's secret account","남방과일차 / 오제이","Southern Fruit Tea / OJ","랜선친구 '공주'가 죽었다. 죽음의 비밀을 풀 수 있는 건 3년간 공주와 대화한 '혜경' 뿐! 폰 안의 대화 기록으로 그녀의 죽음을 쫓아야 한다. ""공주를 죽인 건 누구인가""","The online friend 'Princess' is dead. The only one who can solve the secret of death is 'Hye-kyung' who has been talking to the princess for 3 years! You have to track her death with the conversation records in her phone. ""Who killed the princess?""",9.93,"12세 이용가","12+","스토리, 드라마","story, drama","2021.08.20 23:04",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=761592"
730204,"친애하는 X","Dear X","반지운","Ring luck","국내 최고의 여배우 '백아진'의 몰락,그리고 그 뒤에 숨겨진 그녀의 두 얼굴네이버웹툰 최강자전 18년 대표작.","The downfall of Korea's top actress, Baek Ah-jin, and her two faces hidden behind it. A masterpiece from Naver Webtoon's Strongest Fighter of 2018.",9.97,"15세 이용가","15+","스토리, 드라마","story, drama","2020.09.11 23:24",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=730204"
783551,"침묵의 밤","Silent Night","한동우 / Q-Ha","Han Dong-woo / Q-Ha","[PUBG UNIVERSE] 유명 작가 로건이 의문의 소설을 남기고 죽었다! 그의 딸인 레아는 앞부분만 남은 원고로 아버지 죽음의 진실과 마을 사람들이 감추는 이야기를 파헤쳐 가는데...","[PUBG UNIVERSE] The famous writer Logan died, leaving behind a mysterious novel! His daughter, Leah, uses only the first part of the manuscript to uncover the truth behind her father's death and the stories hidden by the townspeople...",9.89,"12세 이용가","12+","스토리, 스릴러","story, thriller","2022.10.26 22:58",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=783551"
747273,"침범","Invasion","공세리 / 영영이","Gong Se-ri / Yeong-yeong","6살이라고 생각하기 힘들만큼 잔혹성을 보이는 '소현', 왠지 모를 꺼림칙함이 느껴지는 고독사 청소업체 직원 '해영'.그녀를 만난 후, 내 삶이 무너지기 시작했다","'So-hyeon', who shows cruelty that is hard to believe she is 6 years old, and 'Hae-young', a cleaning company employee who feels a strange sense of discomfort. After meeting her, my life began to fall apart.",9.82,"18세 이용가","18+","스토리, 스릴러","story, thriller","2021.07.18 23:06",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=747273"
26074,"카라멜마끼아또","Caramel Macchiato","김명현","Kim Myung-hyun","달콤한 커피처럼
은은하고, 포근한 사랑. 그 속에 스며들은 우리들의 이야기","Like sweet coffee, soft and warm love. Our story seeped into it.",9.9,"전체연령가","all ages","옴니버스, 로맨스","omnibus, romance","2009.09.24 00:06",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=26074"
754876,"카루나","Karuna","강호진","Kang Ho-jin","지옥의 군대와 맞서는 항마승병 카루나.카루나에 도전하는 소년액션 모험 판타지!","Karuna, the anti-demonic warrior who fights against the army of hell. A fantasy action adventure for boys who challenge Karuna!",9.81,"12세 이용가","12+","스토리, 판타지","story, fantasy","2022.12.28 22:56",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=754876"
400741,"카오스어택","Chaos Attack","맛스타","Taste Star","지구는 바야흐로 영웅시대평범한 고등학생과 엉뚱발랄 영웅들의 좌충우돌 에피소드!","The Earth is now in the age of heroes. An episode of adventures between ordinary high school students and quirky heroes!",9.95,"전체연령가","all ages","스토리, 판타지","story, fantasy","2013.07.27 23:06",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=400741"
730174,"칼가는 소녀","The girl with the knife","오리","duck","치사율 100%의 인싸 희귀병 소녀 '사랑'누구보다 차분하고 두려움 없는 같은 반 소녀 '은조'두 소녀가 가슴 속 칼을 품고 세상을 향한 복수를 꿈꾼다.네이버웹툰 최강자전 18년 대표작.","'Sarang', a girl with a rare disease with a 100% fatality rate, and 'Eunjo', a girl in the same class who is more calm and fearless than anyone else. The two girls dream of revenge on the world with knives in their hearts. The masterpiece of Naver Webtoon's Strongest Fight for 18 years.",9.97,"12세 이용가","12+","에피소드, 드라마","episode, drama","2022.07.10 22:57",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=730174"
800778,"칼끝에 입술","Lips on the tip of a knife","핀쿠 / 뫄과 / 윤슬","Pinku / Bbaenggwa / Yunseul","제국의 미친개, 역대 최강의 기사 아르네. 그녀는 부모님의 성화에 어쩔 수 없이 결혼을 하게 된다.""남편이 맘에 안 들면 죽이고 돌아와야지.""하지만 누구도 남편이 이렇게 잘생겼다고 말 안 해줬잖아?“당신이 유리 같아서 깨질까 봐 불안해.”게다가 남편이 나를 연약한 도자기처럼 대하는데?전혀 약하지 않은 아르네와, 전전긍긍 집착남편 카시안.오해와 오해가 겹치는 아슬아슬 착각 로맨스!","The mad dog of the empire, the strongest knight of all time, Arne. She has no choice but to get married because of her parents' orders. ""If I don't like my husband, I'll kill him and come back."" But no one told her how handsome her husband was. ""You're like glass, I'm worried you'll break."" On top of that, my husband treats me like fragile porcelain? Arne, who is not weak at all, and Cassian, her anxious and obsessed husband. A thrilling romance full of misunderstandings and misunderstandings!",9.95,"전체연령가","all ages","스토리, 로맨스","story, romance","2022.12.24 22:50",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=800778"
602916,"칼부림","Knife fighting","고일권","Go Il-kwon","뜻을 품고 한을 품은 팔도의 자제들아 서슬퍼런 칼날 내보이라!이괄의 난을 배경으로 펼쳐지는 함이의 복수와 성장","Children of the eight provinces who harbor aspirations and resentments, show your icy blades! Ham Yi's revenge and growth unfold against the backdrop of the rebellion of Yi Gwal",9.91,"12세 이용가","12+","스토리, 무협/사극","story, 무협/사극","2022.12.27 22:59",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=602916"
795542,"칼에 취한 밤을 걷다","Walking through the night drunk on a knife","JP / 송민 / 유진성","JP / Song Min / Eugene Sung","진소한은 본디 고아 출신이었으나, 현월검무단이 거두어 그녀들과 어린 시절을 함께 보낸다. 하지만 어느 날 그의 특수한 신체 특성을 알아본 사대악인 중 하나인 독마에게 납치당하고, 온갖 실험 끝에 결국 제자로까지 키워지게 된다. 10년 뒤, 그는 현월검무단의 흔적을 찾아보려 하지만, 검무단은 이미 고향을 지배하는 흑도들의 손에 사라져 버렸는데!","Jin So-han was originally an orphan, but was taken in by the Hyeonwol Sword Dance Group and spent his childhood with them. However, one day, he was kidnapped by Dok-ma, one of the Four Evils, who discovered his special physical traits, and after many experiments, he was eventually raised as his disciple. Ten years later, he tried to find traces of the Hyeonwol Sword Dance Group, but the Sword Dance Group had already disappeared into the hands of the Black Demons who ruled his hometown!",9.89,"15세 이용가","15+","스토리, 무협/사극","story, 무협/사극","2022.12.27 22:50",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=795542"
714293,"캉타우","Cantau","신형욱 / 양경일","Shin Hyung-wook / Yang Kyung-il","외계인들의 전쟁에 휘말린 소년.부산에서 펼쳐지는 거대로봇액션!","A boy caught up in an alien war. Giant robot action unfolding in Busan!",9.94,"15세 이용가","15+","스토리, 판타지","story, fantasy","2019.04.10 23:12",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=714293"
736744,"캐슬","Castle","정연","Jeongyeon","복수를 위해 칼을 갈아온 특급 킬러 '김신',뒷세계 '절대권력'과의 목숨 건 한판 승부!","Special killer 'Kim Shin', who sharpened his sword for revenge, fights for his life against the 'absolute power' of the underworld!",9.97,"15세 이용가","15+","스토리, 액션","story, action","2022.03.15 22:58",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=736744"
768095,"캡틴 비앙카","Captain Bianca","소망","Hope","캡틴 비앙카모두가 원하던 새로운 영웅의 등장!!한가로운 해변 마을, 여관에서 허드렛일을 하는 청년 레온은 뜻밖의 손님을 만나게 된다. 해적인 줄만 알았던 무시무시한 분위기의 손님, 비앙카는 희귀한 해양생물을 찾아내서 보호하는 나름(?) 착한 사람. 그녀와 함께 소매치기 펭귄, 딸기 거북이, 사기꾼 해달 등을 만나게 되면서 레온은 점차 비앙카의 매력에 빠지게 된다.한편, 희귀한 해양생물이 유독 많이 등장하는 이 마을이 심상치 않음을 직감한 비앙카 앞에 철천지 원수(?) 실버단의 디고르가 나타나고, 비앙카에게 연정을 숨기지 않는 디고르를 보며 레온은 마음이 복잡해지기만 하는데...지금까지의 판타지와는 결이 다르다!한 번 보면 빠져나올 수 없는 캡틴 비앙카의 매력―!!","Captain Bianca: The appearance of the new hero everyone has been waiting for!! In a quiet seaside town, Leon, a young man doing odd jobs at an inn, meets an unexpected guest. Bianca, who gives off a scary vibe and is thought to be a pirate, is actually a kind person who finds and protects rare marine life. As she meets a pickpocket penguin, a strawberry turtle, and a con artist sea otter, Leon gradually falls for Bianca's charm. Meanwhile, Bianca senses that something is wrong with the town where rare marine life appears in abundance, and her arch enemy(?) Digor of the Silver Group appears in front of her. Leon's feelings only get more complicated as he sees Digor, who doesn't hide his feelings for Bianca... This is different from your previous fantasies! The charm of Captain Bianca that you can't escape once you see it!!",9.6,"","","스토리, 로맨스","story, romance","2021.03.15 10:00",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=768095"
727268,"커넥트","Connect","신대성","Shin Dae-seong","[드라마원작] 그 놈은 날 죽였다. 하지만 난 되살아났고 그놈에 복수하기로 했다.내 눈을 가져간 자기 눈에 이식한 그놈이 보는 풍경이 내게도 보인다.누군지 모르겠지만 곧 다시 만나게 될 것이다.","[Drama original] That guy killed me. But I came back to life and decided to get revenge on him. I can see the scenery that the guy who took my eyes sees with his own eyes. I don't know who he is, but we will meet again soon.",9.58,"15세 이용가","15+","스토리, 스릴러","story, thriller","2020.12.08 23:27",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=727268"
751492,"커피도둑","coffee thief","유지별이","Yujibyeol","학교 뒷산에 있는 카페 <커피도둑> 그곳에 '시간을 사는 남자'가 있다는 소문이 퍼진다. 1년 전, 사고를 당한 '유나래'는 저승사자 '새우'와 함께 그곳으로 찾아가 다시 살아나기 위해 시간을 훔치려 하는데...","A rumor spreads that there is a 'man who buys time' at the cafe <Coffee Thief> located on the mountain behind the school. A year ago, 'Yuna-rae', who had an accident, goes there with the grim reaper 'Sae-woo' and tries to steal time to come back to life...",9.95,"","","스토리, 판타지","story, fantasy","2021.04.16 23:07",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=751492"
105533,"커피우유신화","Coffee Milk Myth","마사토끼 / joana","Masato Rabbit / Joana","마음만 먹으면 어떤것이든 가능한 신의능력커피우유가 존재하지 않는 세상에서 커피의 신과 우유의 여신이 만들어가는 시시한 신화의 막이 지금 열린다","The curtain is now opening on a trivial myth created by the coffee god and the milk goddess in a world where coffee milk does not exist, where anything is possible if you put your mind to it.",9.93,"전체연령가","all ages","스토리, 판타지","story, fantasy","2012.04.26 00:02",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=105533"
666671,"컨트롤제트","Control Jet","미티","Meetee","당신은 지우고 싶은 기억이 있나요?기억을 되돌릴 수 있다면...","Do you have a memory you wish to erase? If you could bring back your memories...",9.93,"12세 이용가","12+","스토리, 스릴러","story, thriller","2017.04.29 23:03",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=666671"
530311,"코끼리를 끌어안는 방법","How to hug an elephant","백희정","Baek Hee-jung","조금은 특별하고 서툰ㅡ
만나고 부딪히며 아이들은 성장 해 간다. 
<심장이뛰다> 백희정의 학원 휴먼판타지 신작","A little special and awkward -
The children grow up by meeting and bumping into each other. 
<Heartbeat> Baek Hee-jung's new school human fantasy",9.95,"전체연령가","all ages","스토리, 드라마","story, drama","2014.04.18 23:15",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=530311"
801998,"코인 리벤지","Coin Revenge","박성현","Park Sung-hyun","코인 가격을 조작하는 세력에 의해 가족을 잃은 천재 대학생 유범.복수를 위해 신분을 숨기고 코인 조폭 세력 'ONE'에 잠입한다.그는 천재적인 두뇌를 활용하여 자신의 인생을 망가트린 코인 세력에게 피의 복수를 시작한다.<사장님을 잠금해제> 박성현 작가의 가상화폐 범죄 느와르 신작.","Yoo Beom, a genius college student who lost his family to a force manipulating coin prices. In order to get revenge, he hides his identity and infiltrates the coin gangster group 'ONE'. Using his genius brain, he begins to take bloody revenge on the coin gang that ruined his life. A new virtual currency crime noir work by Park Sung-hyun, the writer of <Unlock the Boss>.",9.82,"15세 이용가","15+","스토리, 액션","story, action","2022.12.28 22:54",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=801998"
140444,"콘스탄쯔 이야기","The Story of Constance","김민정","Kim Min-jeong","바로 지금, 여기 이 곳에서 벌어지는, 새로운 삶을 향한 몸부림
긴 터널의 끝에서 그녀를 기다리고 있는 것은 무엇일까.생존을 위한 그녀의 몸부림을 담은 팩션 다큐멘터리.","The struggle for a new life that is happening right here, right now
What awaits her at the end of the long tunnel? A faction documentary that captures her struggle for survival.",9.93,"15세 이용가","15+","스토리, 드라마","story, drama","2012.02.13 00:14",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=140444"
131385,"쿠베라","Kubera","카레곰","Curry Bear","신의 이름을 가진 소녀 쿠베라 리즈. 15세 생일에 외출에서 돌아오다가 초토화되어버린 마을을 목격하게 되는데..! 신, 수라, 마법사들 사이에서 펼쳐지는 소속불명 장르 혼합 판타지.","Kubera Rizu, a girl with the name of a god. On her 15th birthday, she returns from an outing only to find her village devastated...! A fantasy mixed with an unknown genre that unfolds among gods, asuras, and wizards.",9.96,"전체연령가","all ages","스토리, 판타지","story, fantasy","2022.12.28 22:59",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=131385"
798100,"쿠쿠쿠쿠","Kukukukuku","신의철","Shin Eui-cheol","어느 날, 남극에서나 사는 줄 알았던 펭귄이 너드남 공선생 집에 난입했다!할 줄 아는 말은 '쿠쿠'밖에 없는 그 녀석은 심지어 아프리카에서 왔다나?한국을 자신의 고향인 볼더스 비치처럼 여유와 낭만이 넘치는 곳으로 바꾸겠다는 쿠쿠와 엉겁결에 같이 살게 된 공선생.그 둘의 앞에 하드한 K-라이프가 펼쳐지게 되는데!","One day, a penguin that was thought to live in Antarctica barged into the house of nerdy Mr. Gong! The only word he knew was 'Kuku', and he came all the way from Africa. Mr. Gong ended up living with Kuku, who wanted to turn Korea into a leisurely and romantic place like his hometown of Boulders Beach. A hard K-life unfolds before the two of them!",9.89,"전체연령가","all ages","스토리, 개그","story, gag","2022.12.29 22:59",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=798100"
783052,"퀘스트지상주의","Quest supremacy","박태준 만화회사","Park Tae-jun's comic company","[외모지상주의], [싸움독학], [인생존망]과 세계관을 공유하는 작품!공부, 싸움, 외모.뭐 하나 잘난 것 없는 평범한 고등학생 ‘김수현’의 눈앞에 갑자기 퀘스트창이 나타났다!첫 번째 퀘스트, [엄마한테 사과하기]를 완료한 수현은 보상으로 키가 3cm 커지게 되는데!퀘스트 엄청 쉽잖아?! 어떤 퀘스트든 완료해주마! 그런데 다음 퀘스트가?[system] 학교 일진녀와 키스하십시오","A work that shares the same worldview as [Lookism], [Fighting Self-Study], and [Life or Death]! Studying, fighting, and looks. A quest window suddenly appears in front of Kim Soo-hyun, an ordinary high school student who is good at nothing! After completing the first quest, [Apologize to Mom], Soo-hyun grows 3cm taller as a reward! The quest is so easy?! I'll complete any quest! But what's the next quest? [system] Kiss the school bully.",9.8,"15세 이용가","15+","스토리, 드라마","story, drama","2022.12.25 22:58",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=783052"
783969,"크라임 퍼즐","Crime Puzzle","Meen / 미상","Meen / Unknown","스스로 교도소에 갇힌 범죄심리학자. 아버지를 잃은 범죄분석관이 벌이는 살인사건에 관한 10번의 인터뷰, 그 속에 숨어 있는 연쇄살인의 진실.""범죄의 조각들을 꿰어 맞추면 거대한 하나의 실체가 드러나지.""","A criminal psychologist who locked himself in prison. 10 interviews about murder cases conducted by a criminal analyst who lost his father, and the truth about serial murder hidden within them. ""When you put the pieces of the crime together, one huge entity is revealed.""",9.76,"","","스토리, 스릴러","story, thriller","2021.11.01 10:00",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=783969"
801442,"크라임 퍼즐 시즌2","Crime Puzzle Season 2","Meen / 도승재","Meen / Do Seung Jae","성매매 단속을 나간 경찰 배태성 일행은 오피스텔에서 막 나온 유서진을 붙잡고 안으로 밀어붙인다.결국 유서진은 경찰이 내미는 자필진술서를 쓰게 되고, 또 한 건의 실적을 올린 배태성은 속으로 웃음 짓는다.그러나 경찰서에 진술하러 온 유서진의 달라진 모습에 배태성은 경악하게 되는데...","Police officer Bae Tae-seong and his party, who went out to crack down on prostitution, grab Yoo Seo-jin who just came out of the officetel and force her inside. In the end, Yoo Seo-jin ends up writing a handwritten statement that the police give her, and Bae Tae-seong smiles inwardly after achieving another success. However, Bae Tae-seong is shocked by Yoo Seo-jin's changed appearance when she comes to the police station to make a statement...",9.48,"15세 이용가","15+","스토리, 스릴러","story, thriller","2022.12.26 22:00",FALSE,TRUE,"https://comic.naver.com/webtoon/list?titleId=801442"
25913,"크레이지 커피 캣","Crazy Coffee Cat","엄재경 / 최경아","Jae-kyung Eom / Kyung-ah Choi","커피! 열정! 그리고 사랑!","Coffee! Passion! And love!",9.81,"12세 이용가","12+","스토리, 로맨스","story, romance","2012.09.28 23:06",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=25913"
630832,"크레이터","Crater","태발","Placenta","전투를 위해 태어난 인간 투견!
주인을 위해 목숨을 걸고 싸워라!","A human fighting dog born for battle! Fight for your master with your life at stake!",9.93,"15세 이용가","15+","스토리, 액션","story, action","2015.09.20 23:01",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=630832"
297795,"크리퍼스큘","Creepercule","밀치 / 얌치","Milchi / Yamchi","낮과 밤이 없는 붉은하늘의 세계 크리퍼스큘.그 곳에서 펼쳐지는 뱀파이어 학원 판타지.","Creeper's Circle, a world of red skies without day or night. A vampire academy fantasy unfolding there.",9.94,"전체연령가","all ages","스토리, 판타지","story, fantasy","2016.10.16 23:16",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=297795"
802733,"크림슨 하트","Crimson Heart","HYBE","HYBE","푸른 반딧불이'로 인해 폭주하는 마법의 땅 언노운, 그런 마법으로부터 완전히 차단된 통제도시 레퓨지아레퓨지아에서 완벽한 시스템을 통해 관리되며 살아가던 소녀들은어느날 도서관에서 의문의 낡은 책과 붉은 목걸이를 발견한다.자신들의 손에 쥐어진 것이 무엇인지도 모른 채소녀들은 푸른 반딧불이를 보고 호기심에 이끌려 아무도 넘지 않았던 장벽을 넘어 도시 밖으로 나간다소녀들의 손에 쥐어진 전설의 크림슨 하트,'푸른 반딧불이 섬의 저주를 풀라'는 의문의 메시지.미지의 땅 언노운을 모험할수록 밝혀지는 레퓨지아의 비밀과 푸른 반딧불이의 진실...소녀들의 운명은? 크림슨 하트 with 르세라핌","The magical land of Unknown, which runs wild due to the 'blue fireflies', and the controlled city of Refugia, which is completely blocked from such magic. The girls who lived in Refugia, managed through a perfect system, one day find a mysterious old book and a red necklace in the library. Not knowing what they were holding in their hands, the vegetable girls were drawn by curiosity at the sight of the blue fireflies and went out of the city, crossing a barrier that no one had ever overcome. The legendary Crimson Heart in the girls' hands, and a mysterious message saying 'Remove the curse of the Blue Firefly Island'. The secret of Refugia and the truth about the blue fireflies are revealed as they venture into the unknown land of Unknown... What will be the fate of the girls? Crimson Heart with Le Seraphim",9.67,"12세 이용가","12+","스토리, 판타지","story, fantasy","2022.12.29 22:00",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=802733"
794668,"클로닝","Cloning","천정학","Astronomical observations","과학자 정대숙은 연구중 의도치 않게 복제인간을 만들고 만다.갑자기 생긴 복제인간으로 인해 그의 인생에 많은 문제가 생기기 시작한다.그로 인해 그의 삶은 점점 꼬이게 되고 결국은 살인사건에 까지 휘말리고 만다.","Scientist Jeong Dae-suk accidentally creates a clone during his research. Many problems begin to arise in his life due to the sudden creation of the clone. His life becomes increasingly entangled and he eventually gets involved in a murder case.",9.47,"15세 이용가","15+","스토리, 스릴러","story, thriller","2022.11.22 22:58",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=794668"
721456,"클로즈업","Close up","현재권 / 우박","Current Rights / Hail","※본 작품은 시리즈 오리지널 작품으로 네이버웹툰에서 듀얼연재됩니다.※이혼 후 모든 일이 꼬이기만 하는 문화센터 사진강사 강민주와 이혼 후 모든 일이 잘 풀리는 돌싱남 사진작가 우민욱. 그리고 방황하는 민주의 앞에 나타난 영화 촬영감독 하동현. 세 개의 렌즈 너머로 펼쳐지는 세 사람의 로맨스.","※This work is a series original work and is dual serialized on Naver Webtoon.※Kang Min-joo, a photography instructor at a cultural center whose life has been going wrong since her divorce, and Woo Min-wook, a single photographer whose life has been going well since her divorce. And Ha Dong-hyun, a cinematographer who appears in front of the wandering Min-joo. The romance of three people unfolds through three lenses.",8.38,"전체연령가","all ages","스토리, 드라마","story, drama","2019.07.22 23:17",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=721456"
443422,"키드갱","Kid Gang","신영우","Shin Young-woo","삼류 건달들의 좌충우돌 우왕좌왕 예측불허 육아일기.트렌드를 이끈 정통 코믹만화의 부활!2012년, 신영우 작가의 히트 만화 <키드갱>이 네이버 웹툰으로 다시 찾아옵니다.","The unpredictable, chaotic, and tumultuous parenting diary of third-rate gangsters. The revival of the classic comic that led the trend! In 2012, Shin Young-woo's hit comic <Kid Gang> returns as a Naver webtoon.",9.91,"12세 이용가","12+","스토리, 개그","story, gag","2012.05.07 00:06",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=443422"
471286,"키드갱 시즌2","Kid Gang Season 2","신영우","Shin Young-woo","키드갱 22권 그 이후!
정통 개그만화가 부활한다!","Kid Gang Volume 22 and Beyond! The Original Gag Comic Is Revived!",9.94,"12세 이용가","12+","스토리, 개그","story, gag","2014.01.12 23:15",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=471286"
798177,"키미앤조이","Kimmy and Joy","치자","Let's go","1980년대 프랑스의 어느 한적한 시골에서 펼쳐지는 로맨스!구두 디자이너인 조이는 번아웃으로 지친 일상을 멈추고, 인생 처음으로 휴식다운 휴식을 즐기러 왔다.하지만 계획과는 달리 드넓은 포도밭 끝에 위치한 숙소는 가는 길부터 몹시 험난하다.택시도 안 잡혀서 하염없이 걷던 조이는 낡은 트럭이 튀기고 간 흙탕물까지 잔뜩 뒤집어쓰게 되고,그렇게 고생해서 드디어 도착한 숙소.그리고 그녀의 눈앞에 아까의 그 낡은 트럭과 트럭의 주인 키미가 나타나는데...! 첫인상부터 달갑지 않은 둘. 이곳에서 조이는 과연 평화로운 휴식을 보낼 수 있을까?","A romance that unfolds in a quiet countryside of France in the 1980s! Joy, a shoe designer, has come to enjoy a real break for the first time in her life, taking a break from her exhausting daily life due to burnout. However, contrary to her plans, the inn located at the end of a vast vineyard has a very rough road to get there. Joy, who couldn't catch a taxi and had to walk aimlessly, ends up covered in mud splashed by an old truck. After much suffering, she finally arrives at the inn. And then, the old truck from earlier and its owner, Kimmy, appear before her eyes...! The two of them don't make pleasant first impressions. Will Joy be able to have a peaceful break here?",9.97,"12세 이용가","12+","스토리, 로맨스","story, romance","2022.12.24 22:55",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=798177"
770964,"키스 식스 센스","Kiss Sixth Sense","조코봉 / 갓녀","Jokobong / Goddess","키스하는 순간 미래가 보인다!키스하면 미래가 보이는 예술은 실수로 상사 차민후 팀장의 목에 키스를 한다.그 순간 예술은 미래에 차민후와 함께있는 자신의 모습을 보게 되는데……그런데 왜 하필 침대에서 뒹구는 모습인 거야?!썸은 커녕 언젠가 회사 그만 둘 때 꼭 뒷통수 한 대 후려치고 갈 생각이었는데…!어떻게든 끔찍한 미래가 현실이 되지 않게 열심히 부정해보지만이 남자, 자꾸만 나한테 다가온다!원수보다 못한 우리 사이, 진짜 로맨스가 있긴 한 거야?!아슬아슬, 화끈한 초감각 로맨스 <키스 식스 센스>.","The moment you kiss, you see the future! Art, who can see the future when she kisses, accidentally kisses her boss, Team Leader Cha Min-hoo, on the neck. At that moment, Art sees herself in the future with Cha Min-hoo… … But why is it that she’s rolling around in bed?! Far from being in a relationship, I was definitely planning on hitting him in the back of the head when I quit my job someday…! I try hard to deny it so that the terrible future doesn’t become a reality, but this man keeps coming closer to me! Is there really a romance between us, who are worse than enemies?! A thrilling, hot supersensory romance <Kiss Sixth Sense>.",9.93,"15세 이용가","15+","스토리, 로맨스","story, romance","2022.12.30 22:58",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=770964"
169082,"키스우드","Kisswood","안성호","An Seong-ho","언덕이라 불리우는 정체 불명의 숲, 그리고 그곳을 지배 하고있는 소녀 '무아'.무아의 손에서 벗어나 숲을 탈출하기 위한 설씨 일행의 험난한 여정!","A mysterious forest called the Hill, and the girl who rules it, 'Mua'. The perilous journey of Seol-ssi and her group to escape the forest and escape from Muua's grasp!",9.95,"전체연령가","all ages","스토리, 판타지","story, fantasy","2011.01.29 14:43",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=169082"
791936,"키스의 여왕","queen of kisses","영영이 / 이재익","Young-young Lee / Jae-ik Lee","누구라도 보는 순간 키스하고 싶게 만드는 여자, ‘키스의 여왕’이라는 별명을 가진 월드스타 손유리는 IT 업계의 억만장자 데이브 천과의 드라마틱한 열애 후 성대한 결혼식을 올린다.평범한 신혼여행을 거부하고 지상 최고의 허니문 여행을 떠난 그녀는 로맨틱한 첫날밤에 미친 사랑과 거대한 운명의 폭풍에 휩싸이게 되는데…“당신이 알던 그 남자는 죽었어.”","Son Yu-ri, a world star nicknamed the 'Queen of Kisses', a woman who makes anyone want to kiss her the moment they see her, gets married in a grand ceremony after a dramatic affair with IT billionaire Dave Chen. She rejects a regular honeymoon and embarks on the world's greatest honeymoon trip, but gets caught up in a storm of crazy love and a huge fate on her romantic first night... ""The man you knew is dead.""",9.93,"15세 이용가","15+","스토리, 로맨스","story, romance","2022.12.30 22:56",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=791936"
551647,"킥","Kick","강냉이","Cold radish","태권도 쌩초보 홍석준의 무모한 태권도 수련.
<폭풍의 전학생> 강냉이 작가의 신작 웹툰.","The reckless Taekwondo training of Taekwondo beginner Hong Seok-jun. A new webtoon by Kang Naeng-i, the author of <The Stormy Transfer Student>.",7.76,"12세 이용가","12+","스토리, 액션","story, action","2014.09.07 23:09",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=551647"
794102,"킬 더 드래곤","Kill the Dragon","현가 / 미스 지수 / 백수귀족","Hyun-ga / Miss Ji-soo / Baek-su-noble","""필사적으로 살아남아라.""인류는 침략자 '드래곤'에게 멸망을 선고받았다.붕괴 직전의 세계에서 인류를 수호하기 위해전쟁고아 이한은 '사이커'로 각성한다!","""Survive desperately."" Humanity has been sentenced to destruction by the invader 'Dragon'. In a world on the verge of collapse, war orphan Lee Han awakens as a 'Psycher' to protect humanity!",9.93,"15세 이용가","15+","스토리, 액션","story, action","2022.12.29 22:52",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=794102"
